ufz_chemical_name	CAS_fixed	Inchikey	ScreeningMethod	class_1	class_2	class_3	MoA_broad	MoA_specific	molecular_target	sites_type	sites	MDL_ngL	unit	conc	Matrix
0323_Tri-isobutylphosphate	CASRN=126-71-6	HRKAMJBPFPHCSD-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	A_R3	0.5	ngL	6.734	Water
0323_Tri-isobutylphosphate	CASRN=126-71-6	HRKAMJBPFPHCSD-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	90.61856	Water
0323_Tri-isobutylphosphate	CASRN=126-71-6	HRKAMJBPFPHCSD-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	94.129923	Water
0324_Trimethyloctylammonium	CASRN=15461-38-8	HTKPDYSCAPSXIR-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	QAC	unknown	n/a	n/a	Freshwater	M_T1	5	ngL	2.280316	Water
0326_TDCPP	CASRN=13674-87-8	ASLWPAWFJZFCKF-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Endocrine	Androgen receptor antagonist, Glucocorticoid receptor antagonist, Estrogen receptor agonist/antagonists, Pregnane X receptor agonist	Androgen receptor, Glucocorticoid receptor, Estrogen receptor, Pregnane X receptor	Freshwater	M_T1	6	ngL	123.175674	Water
0327_Tris(1-chloro-2-propyl)phosphate	CASRN=13674-84-5	KVMPUXDNESXNOH-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Neuromuscular system, Nucleic acid damage	AChE inhibition, DNA strand breakage, DNA methylation	Acetylcholinesterase (AChE), DNA	Freshwater	A_R2	10	ngL	51.5731	Water
0327_Tris(1-chloro-2-propyl)phosphate	CASRN=13674-84-5	KVMPUXDNESXNOH-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Neuromuscular system, Nucleic acid damage	AChE inhibition, DNA strand breakage, DNA methylation	Acetylcholinesterase (AChE), DNA	Freshwater	A_R3	10	ngL	24.925	Water
0327_Tris(1-chloro-2-propyl)phosphate	CASRN=13674-84-5	KVMPUXDNESXNOH-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Neuromuscular system, Nucleic acid damage	AChE inhibition, DNA strand breakage, DNA methylation	Acetylcholinesterase (AChE), DNA	Freshwater	M_R1	10	ngL	170.064001	Water
0327_Tris(1-chloro-2-propyl)phosphate	CASRN=13674-84-5	KVMPUXDNESXNOH-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Neuromuscular system, Nucleic acid damage	AChE inhibition, DNA strand breakage, DNA methylation	Acetylcholinesterase (AChE), DNA	Freshwater	M_T1	10	ngL	234.685123	Water
0327_Tris(1-chloro-2-propyl)phosphate	CASRN=13674-84-5	KVMPUXDNESXNOH-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Neuromuscular system, Nucleic acid damage	AChE inhibition, DNA strand breakage, DNA methylation	Acetylcholinesterase (AChE), DNA	Freshwater	M_T2	10	ngL	35.793459	Water
0327_Tris(1-chloro-2-propyl)phosphate	CASRN=13674-84-5	KVMPUXDNESXNOH-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Neuromuscular system, Nucleic acid damage	AChE inhibition, DNA strand breakage, DNA methylation	Acetylcholinesterase (AChE), DNA	Freshwater	M_T3	10	ngL	33.025958	Water
0331_Metformin	CASRN=657-24-9	XZWYZXLIPXDOLR-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antidiabetic	biguanide	Metabolic system, Respiratory system, Lipid metabolsim	AMPK activator, ETF-QO inhibition	AMP-activated protein kinase (AMPK), Electron transfer flavoprotein-ubiquinone oxidoreductase (ETF-QO)	Freshwater	A_R2	10	ngL	1637.413484	Water
0331_Metformin	CASRN=657-24-9	XZWYZXLIPXDOLR-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antidiabetic	biguanide	Metabolic system, Respiratory system, Lipid metabolsim	AMPK activator, ETF-QO inhibition	AMP-activated protein kinase (AMPK), Electron transfer flavoprotein-ubiquinone oxidoreductase (ETF-QO)	Freshwater	A_R3	10	ngL	278.853	Water
0331_Metformin	CASRN=657-24-9	XZWYZXLIPXDOLR-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antidiabetic	biguanide	Metabolic system, Respiratory system, Lipid metabolsim	AMPK activator, ETF-QO inhibition	AMP-activated protein kinase (AMPK), Electron transfer flavoprotein-ubiquinone oxidoreductase (ETF-QO)	Freshwater	M_R1	10	ngL	1906.93769	Water
0331_Metformin	CASRN=657-24-9	XZWYZXLIPXDOLR-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antidiabetic	biguanide	Metabolic system, Respiratory system, Lipid metabolsim	AMPK activator, ETF-QO inhibition	AMP-activated protein kinase (AMPK), Electron transfer flavoprotein-ubiquinone oxidoreductase (ETF-QO)	Freshwater	M_T1	10	ngL	7636.617033	Water
0331_Metformin	CASRN=657-24-9	XZWYZXLIPXDOLR-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antidiabetic	biguanide	Metabolic system, Respiratory system, Lipid metabolsim	AMPK activator, ETF-QO inhibition	AMP-activated protein kinase (AMPK), Electron transfer flavoprotein-ubiquinone oxidoreductase (ETF-QO)	Freshwater	M_T2	10	ngL	2057.87667	Water
0331_Metformin	CASRN=657-24-9	XZWYZXLIPXDOLR-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antidiabetic	biguanide	Metabolic system, Respiratory system, Lipid metabolsim	AMPK activator, ETF-QO inhibition	AMP-activated protein kinase (AMPK), Electron transfer flavoprotein-ubiquinone oxidoreductase (ETF-QO)	Freshwater	M_T3	10	ngL	1674.802047	Water
0334_Lauric isopropanolamide	CASRN=142-54-1	MMBILEWCGWTAOV-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	A_R1	1	ngL	0.770412	Water
0334_Lauric isopropanolamide	CASRN=142-54-1	MMBILEWCGWTAOV-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	A_R2	1	ngL	1.890282	Water
0334_Lauric isopropanolamide	CASRN=142-54-1	MMBILEWCGWTAOV-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	A_R3	1	ngL	2.087	Water
0334_Lauric isopropanolamide	CASRN=142-54-1	MMBILEWCGWTAOV-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	A_RS1	1	ngL	0.834351	Water
0334_Lauric isopropanolamide	CASRN=142-54-1	MMBILEWCGWTAOV-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	A_RS2	1	ngL	0.67506	Water
0334_Lauric isopropanolamide	CASRN=142-54-1	MMBILEWCGWTAOV-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	M_R1	1	ngL	0.754118	Water
0334_Lauric isopropanolamide	CASRN=142-54-1	MMBILEWCGWTAOV-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	M_RS1	1	ngL	0.600108	Water
0334_Lauric isopropanolamide	CASRN=142-54-1	MMBILEWCGWTAOV-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	M_T1	1	ngL	0.976253	Water
0334_Lauric isopropanolamide	CASRN=142-54-1	MMBILEWCGWTAOV-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	M_T2	1	ngL	1.652223	Water
0334_Lauric isopropanolamide	CASRN=142-54-1	MMBILEWCGWTAOV-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	M_T3	1	ngL	680.324278	Water
0335_Hexa(methoxymethyl)melamine	CASRN=3089-11-0	BNCADMBVWNPPIZ-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	melamine	unknown	n/a	n/a	Freshwater	A_R2	1	ngL	3.668424	Water
0335_Hexa(methoxymethyl)melamine	CASRN=3089-11-0	BNCADMBVWNPPIZ-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	melamine	unknown	n/a	n/a	Freshwater	A_RS2	1	ngL	0.006832	Water
0335_Hexa(methoxymethyl)melamine	CASRN=3089-11-0	BNCADMBVWNPPIZ-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	melamine	unknown	n/a	n/a	Freshwater	M_R1	1	ngL	45.434303	Water
0335_Hexa(methoxymethyl)melamine	CASRN=3089-11-0	BNCADMBVWNPPIZ-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	melamine	unknown	n/a	n/a	Freshwater	M_T1	1	ngL	72.181607	Water
0335_Hexa(methoxymethyl)melamine	CASRN=3089-11-0	BNCADMBVWNPPIZ-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	melamine	unknown	n/a	n/a	Freshwater	M_T2	1	ngL	3.86216	Water
0335_Hexa(methoxymethyl)melamine	CASRN=3089-11-0	BNCADMBVWNPPIZ-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	melamine	unknown	n/a	n/a	Freshwater	M_T3	1	ngL	0.00736	Water
0338_Pindolol	CASRN=13523-86-9	JZQKKSLKJUAGIC-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	Cardiovascular system	Beta adrenergic receptor antagonist, Beta adrenergic receptor partial agonist	Beta-1 and beta-2 adrenergic receptor	Freshwater	A_R2	20	ngL	0.270364	Water
0338_Pindolol	CASRN=13523-86-9	JZQKKSLKJUAGIC-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	Cardiovascular system	Beta adrenergic receptor antagonist, Beta adrenergic receptor partial agonist	Beta-1 and beta-2 adrenergic receptor	Freshwater	A_RS2	20	ngL	0.037996	Water
0338_Pindolol	CASRN=13523-86-9	JZQKKSLKJUAGIC-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	Cardiovascular system	Beta adrenergic receptor antagonist, Beta adrenergic receptor partial agonist	Beta-1 and beta-2 adrenergic receptor	Freshwater	M_R1	20	ngL	6.497326	Water
0338_Pindolol	CASRN=13523-86-9	JZQKKSLKJUAGIC-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	Cardiovascular system	Beta adrenergic receptor antagonist, Beta adrenergic receptor partial agonist	Beta-1 and beta-2 adrenergic receptor	Freshwater	M_RS1	20	ngL	1010.279901	Water
0338_Pindolol	CASRN=13523-86-9	JZQKKSLKJUAGIC-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	Cardiovascular system	Beta adrenergic receptor antagonist, Beta adrenergic receptor partial agonist	Beta-1 and beta-2 adrenergic receptor	Freshwater	M_T1	20	ngL	7.661696	Water
0338_Pindolol	CASRN=13523-86-9	JZQKKSLKJUAGIC-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	beta blocker	Cardiovascular system	Beta adrenergic receptor antagonist, Beta adrenergic receptor partial agonist	Beta-1 and beta-2 adrenergic receptor	Freshwater	M_T2	20	ngL	5.6e-5	Water
0342_Fenuron	CASRN=101-42-8	XXOYNJXVWVNOOJ-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	phenylurea	Photosynthesis inhibition	Photosystem II inhibition	Photosystem II	Freshwater	M_R1	0.7	ngL	6.832177	Water
0342_Fenuron	CASRN=101-42-8	XXOYNJXVWVNOOJ-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	phenylurea	Photosynthesis inhibition	Photosystem II inhibition	Photosystem II	Freshwater	M_T1	0.7	ngL	14.184638	Water
0348_Lenacil	CASRN=2164-08-1	ZTMKADLOSYKWCA-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	uracil	Photosynthesis inhibition	Photosystem II inhibition	Photosystem II	Freshwater	M_T1	1	ngL	3.062582	Water
0359_Ketoconazole	CASRN=65277-42-1	XMAYWYJOQHXEEK-OZXSUGGESA-N	LC-HRMS	pharmaceutical	antimycotics	imidazole	Sterol biosynthesis inhibition	C14-demethylase inhibition, 17-alpha-hydroxylase inhibition, 17,20-lyase inhibition	C14-demethylase, 17-alpha-hydroxylase, 17,20-lyase	Freshwater	M_T1	10	ngL	7.523366	Water
0363_2-Isopropyl-6-methyl-pyrimidin-4-ol	CASRN=2814-20-2	AJPIUNPJBFBUKK-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	organophosphate	unknown	n/a	n/a	Freshwater	A_R3	1	ngL	0.017	Water
0363_2-Isopropyl-6-methyl-pyrimidin-4-ol	CASRN=2814-20-2	AJPIUNPJBFBUKK-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	organophosphate	unknown	n/a	n/a	Freshwater	M_T1	1	ngL	1.832467	Water
0364_o-Dianisidine	CASRN=119-90-4	JRBJSXQPQWSCCF-UHFFFAOYSA-N	LC-HRMS	intermediate	dye intermediate	aromatic amine	unknown	n/a	n/a	Freshwater	A_R1	0.5	ngL	0.049934	Water
0364_o-Dianisidine	CASRN=119-90-4	JRBJSXQPQWSCCF-UHFFFAOYSA-N	LC-HRMS	intermediate	dye intermediate	aromatic amine	unknown	n/a	n/a	Freshwater	A_RS1	0.5	ngL	0.051218	Water
0364_o-Dianisidine	CASRN=119-90-4	JRBJSXQPQWSCCF-UHFFFAOYSA-N	LC-HRMS	intermediate	dye intermediate	aromatic amine	unknown	n/a	n/a	Freshwater	A_RS2	0.5	ngL	0.05972	Water
0364_o-Dianisidine	CASRN=119-90-4	JRBJSXQPQWSCCF-UHFFFAOYSA-N	LC-HRMS	intermediate	dye intermediate	aromatic amine	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	184.086681	Water
0364_o-Dianisidine	CASRN=119-90-4	JRBJSXQPQWSCCF-UHFFFAOYSA-N	LC-HRMS	intermediate	dye intermediate	aromatic amine	unknown	n/a	n/a	Freshwater	M_RS1	0.5	ngL	0.084518	Water
0364_o-Dianisidine	CASRN=119-90-4	JRBJSXQPQWSCCF-UHFFFAOYSA-N	LC-HRMS	intermediate	dye intermediate	aromatic amine	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	684.383501	Water
0364_o-Dianisidine	CASRN=119-90-4	JRBJSXQPQWSCCF-UHFFFAOYSA-N	LC-HRMS	intermediate	dye intermediate	aromatic amine	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	5.8e-5	Water
0364_o-Dianisidine	CASRN=119-90-4	JRBJSXQPQWSCCF-UHFFFAOYSA-N	LC-HRMS	intermediate	dye intermediate	aromatic amine	unknown	n/a	n/a	Freshwater	M_T3	0.5	ngL	4.2e-5	Water
0367_Diphenylphosphate	CASRN=838-85-7	ASMQGLCHMVWBQR-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	M_R1	1	ngL	3.676935	Water
0367_Diphenylphosphate	CASRN=838-85-7	ASMQGLCHMVWBQR-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	M_T1	1	ngL	19.431696	Water
0368_N-Ethyl-o-toluenesulfonamide	CASRN=1077-56-1	NATWUQFQFMZVMT-UHFFFAOYSA-N	LC-HRMS	additive	fluid additive	sulfonamide	unknown	n/a	n/a	Freshwater	A_R2	1	ngL	6.942878	Water
0368_N-Ethyl-o-toluenesulfonamide	CASRN=1077-56-1	NATWUQFQFMZVMT-UHFFFAOYSA-N	LC-HRMS	additive	fluid additive	sulfonamide	unknown	n/a	n/a	Freshwater	M_R1	1	ngL	26.09568	Water
0368_N-Ethyl-o-toluenesulfonamide	CASRN=1077-56-1	NATWUQFQFMZVMT-UHFFFAOYSA-N	LC-HRMS	additive	fluid additive	sulfonamide	unknown	n/a	n/a	Freshwater	M_T1	1	ngL	39.812083	Water
0369_2-(Methylthio)benzothiazole	CASRN=615-22-5	UTBVIMLZIRIFFR-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	A_R1	10	ngL	0.798453	Water
0369_2-(Methylthio)benzothiazole	CASRN=615-22-5	UTBVIMLZIRIFFR-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	A_R2	10	ngL	8.212083	Water
0369_2-(Methylthio)benzothiazole	CASRN=615-22-5	UTBVIMLZIRIFFR-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	M_R1	10	ngL	190.521235	Water
0369_2-(Methylthio)benzothiazole	CASRN=615-22-5	UTBVIMLZIRIFFR-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	M_T1	10	ngL	568.93357	Water
0369_2-(Methylthio)benzothiazole	CASRN=615-22-5	UTBVIMLZIRIFFR-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	M_T2	10	ngL	2.018052	Water
0428_3,4-Dichlorophenylurea	CASRN=2327-02-8	CYESCLHCWJKRKM-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	phenylurea	unknown	n/a	n/a	Freshwater	M_R1	10	ngL	5.843693	Water
0428_3,4-Dichlorophenylurea	CASRN=2327-02-8	CYESCLHCWJKRKM-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	phenylurea	unknown	n/a	n/a	Freshwater	M_T1	10	ngL	8.716108	Water
0431_Metolachlor OA	CASRN=152019-73-3	LNOOSYCKMKZOJB-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	A_R2	1	ngL	0.046868	Water
0431_Metolachlor OA	CASRN=152019-73-3	LNOOSYCKMKZOJB-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_R1	1	ngL	98.203126	Water
0431_Metolachlor OA	CASRN=152019-73-3	LNOOSYCKMKZOJB-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_T1	1	ngL	6.151511	Water
0432_Metolachlor ESA	CASRN=171118-09-5	CIGKZVUEZXGYSV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	A_RS2	1	ngL	0.110692	Water
0432_Metolachlor ESA	CASRN=171118-09-5	CIGKZVUEZXGYSV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_R1	1	ngL	214.165253	Water
0432_Metolachlor ESA	CASRN=171118-09-5	CIGKZVUEZXGYSV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_T1	1	ngL	100.617657	Water
0441_Lidocaine	CASRN=137-58-6	NNJVILVZKWQKPM-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anesthetics	amide	Neuroactive	Sodium channel modulator	Sodium channels	Freshwater	A_R2	5	ngL	23.764291	Water
0441_Lidocaine	CASRN=137-58-6	NNJVILVZKWQKPM-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anesthetics	amide	Neuroactive	Sodium channel modulator	Sodium channels	Freshwater	M_R1	5	ngL	119.399801	Water
0441_Lidocaine	CASRN=137-58-6	NNJVILVZKWQKPM-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anesthetics	amide	Neuroactive	Sodium channel modulator	Sodium channels	Freshwater	M_T1	5	ngL	225.310652	Water
0441_Lidocaine	CASRN=137-58-6	NNJVILVZKWQKPM-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anesthetics	amide	Neuroactive	Sodium channel modulator	Sodium channels	Freshwater	M_T2	5	ngL	6.25e-4	Water
0445_Mycophenolic acid	CASRN=24280-93-1	HPNSFSBZBAHARI-RUDMXATFSA-N	LC-HRMS	pharmaceutical	antineoplastic	immunosuppressant	Nucleic acid biosynthesis inhibition	IMPDH inhibition	Inosine monophosphate dehydrogenase (IMPDH) 1 and 2	Freshwater	A_R1	1	ngL	0.027165	Water
0445_Mycophenolic acid	CASRN=24280-93-1	HPNSFSBZBAHARI-RUDMXATFSA-N	LC-HRMS	pharmaceutical	antineoplastic	immunosuppressant	Nucleic acid biosynthesis inhibition	IMPDH inhibition	Inosine monophosphate dehydrogenase (IMPDH) 1 and 2	Freshwater	A_RS1	1	ngL	0.036552	Water
0445_Mycophenolic acid	CASRN=24280-93-1	HPNSFSBZBAHARI-RUDMXATFSA-N	LC-HRMS	pharmaceutical	antineoplastic	immunosuppressant	Nucleic acid biosynthesis inhibition	IMPDH inhibition	Inosine monophosphate dehydrogenase (IMPDH) 1 and 2	Freshwater	A_RS2	1	ngL	0.037841	Water
0445_Mycophenolic acid	CASRN=24280-93-1	HPNSFSBZBAHARI-RUDMXATFSA-N	LC-HRMS	pharmaceutical	antineoplastic	immunosuppressant	Nucleic acid biosynthesis inhibition	IMPDH inhibition	Inosine monophosphate dehydrogenase (IMPDH) 1 and 2	Freshwater	M_R1	1	ngL	7.92614	Water
0445_Mycophenolic acid	CASRN=24280-93-1	HPNSFSBZBAHARI-RUDMXATFSA-N	LC-HRMS	pharmaceutical	antineoplastic	immunosuppressant	Nucleic acid biosynthesis inhibition	IMPDH inhibition	Inosine monophosphate dehydrogenase (IMPDH) 1 and 2	Freshwater	M_T1	1	ngL	55.499069	Water
0445_Mycophenolic acid	CASRN=24280-93-1	HPNSFSBZBAHARI-RUDMXATFSA-N	LC-HRMS	pharmaceutical	antineoplastic	immunosuppressant	Nucleic acid biosynthesis inhibition	IMPDH inhibition	Inosine monophosphate dehydrogenase (IMPDH) 1 and 2	Freshwater	M_T3	1	ngL	0.018282	Water
0447_Capecitabine	CASRN=154361-50-9	GAGWJHPBXLXJQN-UORFTKCHSA-N	LC-HRMS	pharmaceutical	antineoplastic	antimetabolite	Nucleic acid biosynthesis inhibition, Nucleic acid damage	Thymidylate synthase inhibition, DNA and RNA destabilization	Thymidylate synthase	Freshwater	A_R2	0.5	ngL	0.061207	Water
0447_Capecitabine	CASRN=154361-50-9	GAGWJHPBXLXJQN-UORFTKCHSA-N	LC-HRMS	pharmaceutical	antineoplastic	antimetabolite	Nucleic acid biosynthesis inhibition, Nucleic acid damage	Thymidylate synthase inhibition, DNA and RNA destabilization	Thymidylate synthase	Freshwater	M_R1	0.5	ngL	1.445495	Water
0447_Capecitabine	CASRN=154361-50-9	GAGWJHPBXLXJQN-UORFTKCHSA-N	LC-HRMS	pharmaceutical	antineoplastic	antimetabolite	Nucleic acid biosynthesis inhibition, Nucleic acid damage	Thymidylate synthase inhibition, DNA and RNA destabilization	Thymidylate synthase	Freshwater	M_T1	0.5	ngL	3.382566	Water
0448_Dimethylaminophenazone	CASRN=58-15-1	RMMXTBMQSGEXHJ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	analgesic	pyrazolone analgesic	Antiinflammatory	n/a	n/a	Freshwater	A_R2	1	ngL	0.107269	Water
0448_Dimethylaminophenazone	CASRN=58-15-1	RMMXTBMQSGEXHJ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	analgesic	pyrazolone analgesic	Antiinflammatory	n/a	n/a	Freshwater	A_RS1	1	ngL	0.045854	Water
0448_Dimethylaminophenazone	CASRN=58-15-1	RMMXTBMQSGEXHJ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	analgesic	pyrazolone analgesic	Antiinflammatory	n/a	n/a	Freshwater	A_RS2	1	ngL	0.047811	Water
0448_Dimethylaminophenazone	CASRN=58-15-1	RMMXTBMQSGEXHJ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	analgesic	pyrazolone analgesic	Antiinflammatory	n/a	n/a	Freshwater	M_R1	1	ngL	0.680124	Water
0448_Dimethylaminophenazone	CASRN=58-15-1	RMMXTBMQSGEXHJ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	analgesic	pyrazolone analgesic	Antiinflammatory	n/a	n/a	Freshwater	M_RS1	1	ngL	0.056087	Water
0448_Dimethylaminophenazone	CASRN=58-15-1	RMMXTBMQSGEXHJ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	analgesic	pyrazolone analgesic	Antiinflammatory	n/a	n/a	Freshwater	M_T1	1	ngL	1.785523	Water
0448_Dimethylaminophenazone	CASRN=58-15-1	RMMXTBMQSGEXHJ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	analgesic	pyrazolone analgesic	Antiinflammatory	n/a	n/a	Freshwater	M_T2	1	ngL	0.062304	Water
0451_Icaridin	CASRN=119515-38-7	QLHULAHOXSSASE-UHFFFAOYSA-N	LC-HRMS	pesticide	insect repellent	insect repellent	Olfactory/Gustatory system	n/a	Anopheles gambiae odorant binding protein 1 (AgamOBP1)	Freshwater	A_R3	1	ngL	0.826	Water
0451_Icaridin	CASRN=119515-38-7	QLHULAHOXSSASE-UHFFFAOYSA-N	LC-HRMS	pesticide	insect repellent	insect repellent	Olfactory/Gustatory system	n/a	Anopheles gambiae odorant binding protein 1 (AgamOBP1)	Freshwater	M_T1	1	ngL	1.558362	Water
0453_2-Benzothiazolesulfonic acid	CASRN=941-57-1	ZCXGMSGCBDSEOY-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	A_R1	2	ngL	7.193105	Water
0453_2-Benzothiazolesulfonic acid	CASRN=941-57-1	ZCXGMSGCBDSEOY-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	A_R2	2	ngL	8.577821	Water
0453_2-Benzothiazolesulfonic acid	CASRN=941-57-1	ZCXGMSGCBDSEOY-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	A_RS1	2	ngL	0.713218	Water
0453_2-Benzothiazolesulfonic acid	CASRN=941-57-1	ZCXGMSGCBDSEOY-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	A_RS2	2	ngL	0.683563	Water
0453_2-Benzothiazolesulfonic acid	CASRN=941-57-1	ZCXGMSGCBDSEOY-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	M_R1	2	ngL	56.05015	Water
0453_2-Benzothiazolesulfonic acid	CASRN=941-57-1	ZCXGMSGCBDSEOY-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	M_RS1	2	ngL	0.608303	Water
0453_2-Benzothiazolesulfonic acid	CASRN=941-57-1	ZCXGMSGCBDSEOY-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	Freshwater	M_T1	2	ngL	45.557395	Water
